ID;CodigoCentro;region
10132;18;3
10133;18;3
10134;18;3
10135;18;3
10136;18;3
10137;18;3
10138;18;3
10139;17;6
10140;17;6
10141;17;6
10142;17;6
10143;17;6
10144;17;6
10145;17;6
10146;17;6
10147;17;6
10148;17;6
10149;17;6
10150;17;6
10151;17;6
10152;17;6
10153;17;6
10154;17;6
10155;17;6
10156;17;6
10157;17;6
10158;17;6
10159;17;6
10160;17;6
10161;17;6
10162;17;6
10163;16;7
10164;16;7
10165;16;7
10166;16;7
10167;16;7
10168;16;7
10169;16;7
10170;16;7
10171;16;7
10172;16;7
10173;16;7
10174;16;7
10175;16;7
10176;16;7
10177;16;7
10178;16;7
10179;16;7
10180;16;7
10181;16;7
10182;16;7
10183;15;4
10184;15;4
10185;15;4
10186;15;4
10187;15;4
10188;15;4
10189;15;4
10190;15;4
10191;15;4
10192;15;4
10193;15;4
10194;15;4
10195;15;4
10196;15;4
10197;15;4
10198;15;4
10199;15;4
10200;15;4
10201;15;4
10202;14;11
10203;14;11
10204;14;11
10205;14;11
10206;14;11
10207;14;11
10208;14;11
10209;14;11
10210;14;11
10211;14;11
10212;14;11
10213;14;11
10214;14;11
10215;14;11
10216;14;11
10217;14;11
10218;14;11
10219;14;11
10220;14;11
10221;14;11
10222;14;11
10223;14;11
10224;14;11
10225;14;11
10226;14;11
10227;14;11
10228;14;11
10229;14;11
10230;13;5
10231;13;5
10232;13;5
10233;13;5
10234;13;5
10235;13;5
10236;13;5
10237;13;5
10238;13;5
10239;13;5
10240;13;5
10241;13;5
10242;13;5
10243;13;5
10244;13;5
10245;13;5
10246;13;5
10247;13;5
10248;13;5
10249;13;5
10250;13;5
10251;13;5
10252;13;5
10253;13;5
10254;13;5
10255;13;5
10256;13;5
10257;13;5
10258;13;5
10259;13;5
10260;13;5
10261;12;8
10262;12;8
10263;12;8
10264;12;8
10265;12;8
10266;12;8
10267;12;8
10268;12;8
10269;12;8
10270;12;8
10271;12;8
10272;12;8
10273;12;8
10274;12;8
10275;12;8
10276;12;8
10277;11;2
10278;11;2
10279;11;2
10280;11;2
10281;11;2
10282;11;2
10283;11;2
10284;11;2
10285;11;2
10286;11;2
10287;11;2
10288;11;2
10289;11;2
10290;11;2
10291;11;2
10292;11;2
10293;11;2
10294;11;2
10295;11;2
10296;11;2
10297;11;2
10298;11;2
10299;11;2
10300;11;2
10301;11;2
10302;11;2
10303;11;2
10304;11;2
10305;11;2
10306;11;2
10307;11;2
10308;11;2
10309;11;2
10310;11;2
10311;10;2
10312;10;2
10313;10;2
10314;10;2
10315;10;2
10316;10;2
10317;10;2
10318;10;2
10319;10;2
10320;10;2
10321;10;2
10322;10;2
10323;10;2
10324;10;2
10325;10;2
10326;10;2
10327;10;2
10328;9;4
10329;9;4
10330;9;4
10331;9;4
10332;9;4
10333;9;4
10334;9;4
10335;9;4
10336;9;4
10337;9;4
10338;9;4
10339;9;4
10340;9;4
10341;9;4
10342;9;4
10343;9;4
10344;9;4
10345;9;4
10346;9;4
10347;9;4
10348;9;4
10349;9;4
10350;9;4
10351;9;4
10352;9;4
10353;9;4
10354;9;4
10355;9;4
10356;9;4
10357;9;4
10358;9;4
10359;9;4
10360;9;4
10361;9;4
10362;9;4
10363;9;4
10364;9;4
10365;9;4
10366;8;4
10367;8;4
10368;8;4
10369;8;4
10370;8;4
10371;8;4
10372;8;4
10373;8;4
10374;8;4
10375;8;4
10376;8;4
10377;8;4
10378;8;4
10379;8;4
10380;8;4
10381;7;11
10382;7;11
10383;7;11
10384;7;11
10385;7;11
10386;7;11
10387;7;11
10388;7;11
10389;7;11
10390;7;11
10391;7;11
10392;7;11
10393;7;11
10394;7;11
10395;7;11
10396;7;11
10397;7;11
10398;7;11
10399;7;11
10400;6;12
10401;6;12
10402;6;12
10403;6;12
10404;6;12
10405;6;12
10406;6;12
10407;6;12
10408;6;12
10409;6;12
10410;6;12
10411;6;12
10412;6;12
10413;6;12
10414;6;12
10415;6;12
10416;6;12
10417;6;12
10418;6;12
10419;6;12
10420;6;12
10421;6;12
10422;6;12
10423;6;12
10424;6;12
10425;6;12
10426;6;12
10427;6;12
10428;6;12
10429;6;12
10430;6;12
10431;6;12
10432;6;12
10433;6;12
10434;5;2
10435;5;2
10436;5;2
10437;5;2
10438;5;2
10439;5;2
10440;5;2
10441;5;2
10442;5;2
10443;5;2
10444;5;2
10445;5;2
10446;5;2
10447;5;2
10448;5;2
10449;5;2
10450;5;2
10451;5;2
10452;5;2
10453;5;2
10454;5;2
10455;5;2
10456;5;2
10457;5;2
10458;5;2
10459;5;2
10460;5;2
10461;5;2
10462;4;4
10463;4;4
10464;4;4
10465;4;4
10466;4;4
10467;4;4
10468;4;4
10469;4;4
10470;4;4
10471;4;4
10472;4;4
10473;4;4
10474;4;4
10475;4;4
10476;4;4
10477;4;4
10478;4;4
10479;4;4
10480;4;4
10481;4;4
10482;4;4
10483;4;4
10484;4;4
10485;4;4
10486;4;4
10487;4;4
10488;4;4
10489;4;4
10490;4;4
10491;4;4
10492;4;4
10493;4;4
10494;3;10
10495;3;10
10496;3;10
10497;3;10
10498;3;10
10499;3;10
10500;3;10
10501;3;10
10502;3;10
10503;3;10
10504;3;10
10505;3;10
10506;3;10
10507;3;10
10508;3;10
10509;3;10
10510;3;10
10511;3;10
10512;3;10
10513;3;10
10514;3;10
10515;3;10
10516;3;10
10517;3;10
10518;3;10
10519;3;10
10520;3;10
10521;2;7
10522;2;7
10523;2;7
10524;2;7
10525;2;7
10526;2;7
10527;2;7
10528;2;7
10529;2;7
10530;2;7
10531;2;7
10532;2;7
10533;2;7
10534;2;7
10535;2;7
10536;2;7
10537;1;3
10538;1;3
10539;1;3
10540;1;3
10541;1;3
10542;1;3
10543;1;3
10544;1;3
10545;1;3
10546;1;3
10547;1;3
10548;1;3
10549;1;3
10550;1;3
10551;1;3
10552;1;3
10553;1;3
10554;1;3
10555;1;3
10556;1;3
10557;1;3
10558;1;3
10559;1;3
10560;1;3
10561;1;3
10562;1;3
10563;1;3
10564;1;3
10565;1;3
10566;1;3
10567;1;3
10568;1;3
10569;1;3
10570;1;3
10571;250;5
10572;250;5
10573;250;5
10574;250;5
10575;250;5
10576;250;5
10577;250;5
10578;250;5
10579;250;5
10580;250;5
10581;250;5
10582;250;5
10583;250;5
10584;250;5
10585;250;5
10586;250;5
10587;250;5
10588;250;5
10589;250;5
10590;250;5
10591;250;5
10592;250;5
10593;250;5
10594;250;5
10595;250;5
10596;250;5
10597;250;5
10598;250;5
10599;250;5
10600;250;5
10601;250;5
10602;249;2
10603;249;2
10604;249;2
10605;249;2
10606;249;2
10607;249;2
10608;249;2
10609;249;2
10610;249;2
10611;249;2
10612;249;2
10613;249;2
10614;249;2
10615;249;2
10616;249;2
10617;249;2
10618;249;2
10619;249;2
10620;249;2
10621;249;2
10622;249;2
10623;249;2
10624;249;2
10625;249;2
10626;248;6
10627;248;6
10628;248;6
10629;248;6
10630;248;6
10631;248;6
10632;248;6
10633;248;6
10634;248;6
10635;248;6
10636;248;6
10637;248;6
10638;248;6
10639;248;6
10640;248;6
10641;248;6
10642;248;6
10643;248;6
10644;248;6
10645;248;6
10646;248;6
10647;248;6
10648;248;6
10649;248;6
10650;248;6
10651;248;6
10652;248;6
10653;248;6
10654;248;6
10655;247;11
10656;247;11
10657;247;11
10658;247;11
10659;247;11
10660;247;11
10661;247;11
10662;247;11
10663;247;11
10664;247;11
10665;247;11
10666;247;11
10667;247;11
10668;247;11
10669;247;11
10670;247;11
10671;247;11
10672;247;11
10673;247;11
10674;247;11
10675;247;11
10676;247;11
10677;247;11
10678;247;11
10679;247;11
10680;247;11
10681;247;11
10682;247;11
10683;247;11
10684;247;11
10685;247;11
10686;247;11
10687;246;1
10688;246;1
10689;246;1
10690;246;1
10691;246;1
10692;246;1
10693;246;1
10694;246;1
10695;246;1
10696;246;1
10697;246;1
10698;246;1
10699;246;1
10700;246;1
10701;246;1
10702;246;1
10703;246;1
10704;246;1
10705;246;1
10706;246;1
10707;246;1
10708;246;1
10709;246;1
10710;246;1
10711;246;1
10712;246;1
10713;246;1
10714;246;1
10715;246;1
10716;246;1
10717;246;1
10718;246;1
10719;246;1
10720;246;1
10721;246;1
10722;246;1
10723;245;4
10724;245;4
10725;245;4
10726;245;4
10727;245;4
10728;245;4
10729;245;4
10730;245;4
10731;245;4
10732;245;4
10733;245;4
10734;245;4
10735;245;4
10736;245;4
10737;245;4
10738;245;4
10739;245;4
10740;245;4
10741;245;4
10742;245;4
10743;245;4
10744;245;4
10745;245;4
10746;245;4
10747;245;4
10748;245;4
10749;245;4
10750;244;5
10751;244;5
10752;244;5
10753;244;5
10754;244;5
10755;244;5
10756;244;5
10757;244;5
10758;244;5
10759;244;5
10760;244;5
10761;244;5
10762;244;5
10763;244;5
10764;244;5
10765;244;5
10766;244;5
10767;244;5
10768;244;5
10769;244;5
10770;244;5
10771;244;5
10772;244;5
10773;243;10
10774;243;10
10775;243;10
10776;243;10
10777;243;10
10778;243;10
10779;243;10
10780;243;10
10781;243;10
10782;243;10
10783;243;10
10784;243;10
10785;243;10
10786;243;10
10787;243;10
10788;243;10
10789;243;10
10790;243;10
10791;243;10
10792;243;10
10793;243;10
10794;243;10
10795;242;10
10796;242;10
10797;242;10
10798;242;10
10799;242;10
10800;242;10
10801;242;10
10802;242;10
10803;242;10
10804;242;10
10805;242;10
10806;242;10
10807;242;10
10808;242;10
10809;242;10
10810;242;10
10811;242;10
10812;242;10
10813;242;10
10814;242;10
10815;242;10
10816;242;10
10817;242;10
10818;242;10
10819;242;10
10820;242;10
10821;242;10
10822;242;10
10823;242;10
10824;241;8
10825;241;8
10826;241;8
10827;241;8
10828;241;8
10829;241;8
10830;241;8
10831;241;8
10832;241;8
10833;241;8
10834;241;8
10835;241;8
10836;241;8
10837;241;8
10838;241;8
10839;241;8
10840;241;8
10841;241;8
10842;241;8
10843;241;8
10844;241;8
10845;241;8
10846;241;8
10847;241;8
10848;241;8
10849;241;8
10850;241;8
10851;241;8
10852;241;8
10853;241;8
10854;241;8
10855;241;8
10856;241;8
10857;241;8
10858;240;10
10859;240;10
10860;240;10
10861;240;10
10862;240;10
10863;240;10
10864;240;10
10865;240;10
10866;240;10
10867;240;10
10868;240;10
10869;240;10
10870;240;10
10871;240;10
10872;240;10
10873;240;10
10874;240;10
10875;240;10
10876;240;10
10877;240;10
10878;240;10
10879;240;10
10880;240;10
10881;239;9
10882;239;9
10883;239;9
10884;239;9
10885;239;9
10886;239;9
10887;239;9
10888;239;9
10889;239;9
10890;239;9
10891;239;9
10892;239;9
10893;239;9
10894;239;9
10895;239;9
10896;239;9
10897;239;9
10898;239;9
10899;239;9
10900;239;9
10901;239;9
10902;239;9
10903;239;9
10904;239;9
10905;239;9
10906;239;9
10907;239;9
10908;239;9
10909;239;9
10910;239;9
10911;239;9
10912;238;10
10913;238;10
10914;238;10
10915;238;10
10916;238;10
10917;238;10
10918;238;10
10919;238;10
10920;238;10
10921;238;10
10922;238;10
10923;238;10
10924;238;10
10925;238;10
10926;238;10
10927;238;10
10928;238;10
10929;238;10
10930;238;10
10931;238;10
10932;238;10
10933;238;10
10934;238;10
10935;238;10
10936;238;10
10937;238;10
10938;237;2
10939;237;2
10940;237;2
10941;237;2
10942;237;2
10943;237;2
10944;237;2
10945;237;2
10946;237;2
10947;237;2
10948;237;2
10949;237;2
10950;237;2
10951;237;2
10952;237;2
10953;237;2
10954;237;2
10955;237;2
10956;237;2
10957;237;2
10958;237;2
10959;237;2
10960;237;2
10961;237;2
10962;237;2
10963;236;10
10964;236;10
10965;236;10
10966;236;10
10967;236;10
10968;236;10
10969;236;10
10970;236;10
10971;236;10
10972;236;10
10973;236;10
10974;236;10
10975;236;10
10976;236;10
10977;236;10
10978;236;10
10979;236;10
10980;236;10
10981;236;10
10982;236;10
10983;236;10
10984;235;10
10985;235;10
10986;235;10
10987;235;10
10988;235;10
10989;235;10
10990;235;10
10991;235;10
10992;235;10
10993;235;10
10994;235;10
10995;235;10
10996;235;10
10997;235;10
10998;235;10
10999;235;10
11000;235;10
11001;235;10
11002;235;10
11003;235;10
11004;235;10
11005;235;10
11006;235;10
11007;235;10
11008;235;10
11009;235;10
11010;235;10
11011;235;10
11012;234;1
11013;234;1
11014;234;1
11015;234;1
11016;234;1
11017;234;1
11018;234;1
11019;234;1
11020;234;1
11021;234;1
11022;234;1
11023;234;1
11024;234;1
11025;234;1
11026;234;1
11027;234;1
11028;234;1
11029;234;1
11030;234;1
11031;234;1
11032;234;1
11033;234;1
11034;234;1
11035;234;1
11036;234;1
11037;234;1
11038;234;1
11039;234;1
11040;233;7
11041;233;7
11042;233;7
11043;233;7
11044;233;7
11045;233;7
11046;233;7
11047;233;7
11048;233;7
11049;233;7
11050;233;7
11051;233;7
11052;233;7
11053;233;7
11054;233;7
11055;233;7
11056;233;7
11057;233;7
11058;233;7
11059;233;7
11060;233;7
11061;233;7
11062;233;7
11063;233;7
11064;233;7
11065;233;7
11066;232;2
11067;232;2
11068;232;2
11069;232;2
11070;232;2
11071;232;2
11072;232;2
11073;232;2
11074;232;2
11075;232;2
11076;232;2
11077;232;2
11078;232;2
11079;232;2
11080;232;2
11081;232;2
11082;232;2
11083;232;2
11084;232;2
11085;232;2
11086;232;2
11087;232;2
11088;232;2
11089;232;2
11090;232;2
11091;232;2
11092;232;2
11093;232;2
11094;232;2
11095;232;2
11096;232;2
11097;232;2
11098;231;13
11099;231;13
11100;231;13
11101;231;13
11102;231;13
11103;231;13
11104;231;13
11105;231;13
11106;231;13
11107;231;13
11108;231;13
11109;231;13
11110;231;13
11111;231;13
11112;231;13
11113;231;13
11114;231;13
11115;231;13
11116;231;13
11117;231;13
11118;231;13
11119;231;13
11120;231;13
11121;231;13
11122;231;13
11123;231;13
11124;231;13
11125;231;13
11126;231;13
11127;231;13
11128;231;13
11129;231;13
11130;231;13
11131;231;13
11132;231;13
11133;231;13
11134;231;13
11135;231;13
11136;230;4
11137;230;4
11138;230;4
11139;230;4
11140;230;4
11141;230;4
11142;230;4
11143;230;4
11144;230;4
11145;230;4
11146;230;4
11147;230;4
11148;230;4
11149;230;4
11150;230;4
11151;230;4
11152;230;4
11153;230;4
11154;230;4
11155;230;4
11156;230;4
11157;230;4
11158;230;4
11159;230;4
11160;230;4
11161;230;4
11162;230;4
11163;230;4
11164;230;4
11165;230;4
11166;230;4
11167;230;4
11168;230;4
11169;230;4
11170;229;9
11171;229;9
11172;229;9
11173;229;9
11174;229;9
11175;229;9
11176;229;9
11177;229;9
11178;229;9
11179;229;9
11180;229;9
11181;229;9
11182;229;9
11183;229;9
11184;229;9
11185;229;9
11186;229;9
11187;229;9
11188;229;9
11189;229;9
11190;229;9
11191;229;9
11192;229;9
11193;229;9
11194;229;9
11195;229;9
11196;229;9
11197;229;9
11198;228;5
11199;228;5
11200;228;5
11201;228;5
11202;228;5
11203;228;5
11204;228;5
11205;228;5
11206;228;5
11207;228;5
11208;228;5
11209;228;5
11210;228;5
11211;228;5
11212;228;5
11213;228;5
11214;228;5
11215;228;5
11216;228;5
11217;228;5
11218;228;5
11219;228;5
11220;228;5
11221;228;5
11222;228;5
11223;228;5
11224;228;5
11225;228;5
11226;228;5
11227;228;5
11228;228;5
11229;228;5
11230;228;5
11231;228;5
11232;227;4
11233;227;4
11234;227;4
11235;227;4
11236;227;4
11237;227;4
11238;227;4
11239;227;4
11240;227;4
11241;227;4
11242;227;4
11243;227;4
11244;227;4
11245;227;4
11246;227;4
11247;227;4
11248;227;4
11249;227;4
11250;227;4
11251;227;4
11252;227;4
11253;227;4
11254;227;4
11255;226;1
11256;226;1
11257;226;1
11258;226;1
11259;226;1
11260;226;1
11261;226;1
11262;226;1
11263;226;1
11264;226;1
11265;226;1
11266;226;1
11267;226;1
11268;226;1
11269;226;1
11270;226;1
11271;226;1
11272;226;1
11273;226;1
11274;226;1
11275;226;1
11276;226;1
11277;226;1
11278;226;1
11279;226;1
11280;226;1
11281;226;1
11282;226;1
11283;226;1
11284;226;1
11285;226;1
11286;226;1
11287;226;1
11288;226;1
11289;225;5
11290;225;5
11291;225;5
11292;225;5
11293;225;5
11294;225;5
11295;225;5
11296;225;5
11297;225;5
11298;225;5
11299;225;5
11300;225;5
11301;225;5
11302;225;5
11303;225;5
11304;225;5
11305;225;5
11306;225;5
11307;225;5
11308;225;5
11309;225;5
11310;225;5
11311;225;5
11312;225;5
11313;225;5
11314;225;5
11315;224;2
11316;224;2
11317;224;2
11318;224;2
11319;224;2
11320;224;2
11321;224;2
11322;224;2
11323;224;2
11324;224;2
11325;224;2
11326;224;2
11327;224;2
11328;224;2
11329;224;2
11330;224;2
11331;224;2
11332;224;2
11333;224;2
11334;224;2
11335;224;2
11336;224;2
11337;224;2
11338;224;2
11339;224;2
11340;224;2
11341;224;2
11342;224;2
11343;224;2
11344;224;2
11345;224;2
11346;224;2
11347;223;12
11348;223;12
11349;223;12
11350;223;12
11351;223;12
11352;223;12
11353;223;12
11354;223;12
11355;223;12
11356;223;12
11357;223;12
11358;223;12
11359;223;12
11360;223;12
11361;223;12
11362;223;12
11363;223;12
11364;223;12
11365;223;12
11366;223;12
11367;223;12
11368;223;12
11369;223;12
11370;223;12
11371;223;12
11372;223;12
11373;223;12
11374;223;12
11375;223;12
11376;223;12
11377;223;12
11378;222;3
11379;222;3
11380;222;3
11381;222;3
11382;222;3
11383;222;3
11384;222;3
11385;222;3
11386;222;3
11387;222;3
11388;222;3
11389;222;3
11390;222;3
11391;222;3
11392;222;3
11393;222;3
11394;222;3
11395;222;3
11396;222;3
11397;222;3
11398;222;3
11399;222;3
11400;222;3
11401;222;3
11402;222;3
11403;222;3
11404;222;3
11405;222;3
11406;222;3
11407;222;3
11408;222;3
11409;222;3
11410;222;3
11411;222;3
11412;222;3
11413;222;3
11414;222;3
11415;222;3
11416;222;3
11417;221;11
11418;221;11
11419;221;11
11420;221;11
11421;221;11
11422;221;11
11423;221;11
11424;221;11
11425;221;11
11426;221;11
11427;221;11
11428;221;11
11429;221;11
11430;221;11
11431;221;11
11432;221;11
11433;221;11
11434;221;11
11435;221;11
11436;221;11
11437;221;11
11438;221;11
11439;221;11
11440;221;11
11441;221;11
11442;221;11
11443;221;11
11444;221;11
11445;220;7
11446;220;7
11447;220;7
11448;220;7
11449;220;7
11450;220;7
11451;220;7
11452;220;7
11453;220;7
11454;220;7
11455;220;7
11456;220;7
11457;220;7
11458;220;7
11459;220;7
11460;220;7
11461;220;7
11462;220;7
11463;220;7
11464;220;7
11465;220;7
11466;220;7
11467;220;7
11468;220;7
11469;220;7
11470;220;7
11471;220;7
11472;220;7
11473;220;7
11474;220;7
11475;220;7
11476;220;7
11477;220;7
11478;220;7
11479;220;7
11480;220;7
11481;220;7
11482;220;7
11483;219;7
11484;219;7
11485;219;7
11486;219;7
11487;219;7
11488;219;7
11489;219;7
11490;219;7
11491;219;7
11492;219;7
11493;219;7
11494;219;7
11495;219;7
11496;219;7
11497;219;7
11498;219;7
11499;219;7
11500;219;7
11501;219;7
11502;219;7
11503;219;7
11504;219;7
11505;219;7
11506;219;7
11507;219;7
11508;219;7
11509;219;7
11510;219;7
11511;219;7
11512;219;7
11513;219;7
11514;219;7
11515;219;7
11516;219;7
11517;219;7
11518;219;7
11519;219;7
11520;218;11
11521;218;11
11522;218;11
11523;218;11
11524;218;11
11525;218;11
11526;218;11
11527;218;11
11528;218;11
11529;218;11
11530;218;11
11531;218;11
11532;218;11
11533;218;11
11534;218;11
11535;218;11
11536;218;11
11537;218;11
11538;218;11
11539;218;11
11540;218;11
11541;218;11
11542;218;11
11543;218;11
11544;218;11
11545;218;11
11546;218;11
11547;218;11
11548;218;11
11549;218;11
11550;218;11
11551;218;11
11552;218;11
11553;218;11
11554;218;11
11555;218;11
11556;218;11
11557;218;11
11558;218;11
11559;218;11
11560;218;11
11561;218;11
11562;218;11
11563;217;9
11564;217;9
11565;217;9
11566;217;9
11567;217;9
11568;217;9
11569;217;9
11570;217;9
11571;217;9
11572;217;9
11573;217;9
11574;217;9
11575;217;9
11576;217;9
11577;217;9
11578;217;9
11579;217;9
11580;217;9
11581;217;9
11582;217;9
11583;217;9
11584;217;9
11585;217;9
11586;217;9
11587;217;9
11588;217;9
11589;217;9
11590;217;9
11591;217;9
11592;217;9
11593;216;8
11594;216;8
11595;216;8
11596;216;8
11597;216;8
11598;216;8
11599;216;8
11600;216;8
11601;216;8
11602;216;8
11603;216;8
11604;216;8
11605;216;8
11606;216;8
11607;216;8
11608;216;8
11609;216;8
11610;216;8
11611;216;8
11612;216;8
11613;216;8
11614;216;8
11615;216;8
11616;216;8
11617;216;8
11618;216;8
11619;216;8
11620;216;8
11621;216;8
11622;216;8
11623;216;8
11624;215;12
11625;215;12
11626;215;12
11627;215;12
11628;215;12
11629;215;12
11630;215;12
11631;215;12
11632;215;12
11633;215;12
11634;215;12
11635;215;12
11636;215;12
11637;215;12
11638;215;12
11639;215;12
11640;215;12
11641;215;12
11642;215;12
11643;215;12
11644;215;12
11645;215;12
11646;215;12
11647;215;12
11648;215;12
11649;215;12
11650;215;12
11651;215;12
11652;215;12
11653;215;12
11654;215;12
11655;215;12
11656;215;12
11657;215;12
11658;215;12
11659;215;12
11660;215;12
11661;215;12
11662;215;12
11663;215;12
11664;214;8
11665;214;8
11666;214;8
11667;214;8
11668;214;8
11669;214;8
11670;214;8
11671;214;8
11672;214;8
11673;214;8
11674;214;8
11675;214;8
11676;214;8
11677;214;8
11678;214;8
11679;214;8
11680;214;8
11681;214;8
11682;214;8
11683;214;8
11684;214;8
11685;214;8
11686;214;8
11687;214;8
11688;214;8
11689;214;8
11690;214;8
11691;214;8
11692;214;8
11693;214;8
11694;214;8
11695;214;8
11696;214;8
11697;214;8
11698;213;13
11699;213;13
11700;213;13
11701;213;13
11702;213;13
11703;213;13
11704;213;13
11705;213;13
11706;213;13
11707;213;13
11708;213;13
11709;213;13
11710;213;13
11711;213;13
11712;213;13
11713;213;13
11714;213;13
11715;213;13
11716;213;13
11717;213;13
11718;213;13
11719;213;13
11720;213;13
11721;213;13
11722;213;13
11723;213;13
11724;213;13
11725;213;13
11726;213;13
11727;213;13
11728;213;13
11729;212;7
11730;212;7
11731;212;7
11732;212;7
11733;212;7
11734;212;7
11735;212;7
11736;212;7
11737;212;7
11738;212;7
11739;212;7
11740;212;7
11741;212;7
11742;212;7
11743;212;7
11744;212;7
11745;212;7
11746;212;7
11747;212;7
11748;212;7
11749;212;7
11750;212;7
11751;212;7
11752;212;7
11753;212;7
11754;212;7
11755;212;7
11756;212;7
11757;212;7
11758;212;7
11759;212;7
11760;212;7
11761;212;7
11762;211;3
11763;211;3
11764;211;3
11765;211;3
11766;211;3
11767;211;3
11768;211;3
11769;211;3
11770;211;3
11771;211;3
11772;211;3
11773;211;3
11774;211;3
11775;211;3
11776;211;3
11777;211;3
11778;211;3
11779;211;3
11780;211;3
11781;211;3
11782;211;3
11783;211;3
11784;211;3
